release	have	want
14476215	19	0
4939578	28	22
10856215	0	0
33605838	0	0
7927632	221	73
14081383	3	0
14889099	7	0
33112887	2	1
34862093	1	0
15269404	0	1
11498139	6	0
5347207	11	12
6672074	305	312
13591989	33	9
15721128	0	11
9400001	1	22
9466679	9	2
25689148	6	8
6074028	11	5
33202386	3	2
12703489	5	5
13804287	3	22
8689702	7	0
12365106	10	3
18765025	2	0
27430011	1	1
31799234	0	0
20400742	0	0
5358851	21	0
13128219	2	0
13164839	3	3
14190728	0	1
13019039	29	7
14799854	0	40
6481179	60	39
12166615	5	4
9108511	63	219
7027651	9	34
29595580	8	69
14825839	2	2
5415486	4	1
27965949	0	1
21040432	11	6
12434364	3	0
8676047	1	0
15186939	4	0
23785415	2	0
35378512	0	0
20914918	1	1
13504247	2	6
9881440	12	4
6060114	0	0
10224041	0	104
10671203	12	0
28815664	3	6
11619318	17	30
20914810	19	71
21377941	1	2
31250431	3	20
20774101	5	3
8863458	15	4
12604612	1	0
6294950	33	10
21626815	0	1
32417505	1	0
33272961	0	0
27859419	1	1
24707723	1	1
11712613	30	1
6156307	9	6
21792952	256	47
9720573	6	5
12244359	0	14
7184695	9	17
33316092	2	0
19788664	7	8
27713229	6	2
17008431	4	4
17339002	1	3
9671826	1	2
5091362	6	4
7600437	10	5
14172766	2	0
5504522	3	10
27925392	0	0
5918033	16	12
7671571	26	3
29539486	0	0
15847240	5	2
9407463	11	3
13986181	3	38
6981685	38	17
10997659	1	0
7003466	10	8
20647144	95	39
9210316	46	0
12433157	0	0
6496893	14	183
15488766	157	21
8914054	4	8
12436011	3	1
12623941	9	59
19462447	1	0
14249501	2	1
15648120	2	0
17325799	11	11
27644724	59	6
8629021	12	2
31612891	2	1
24417212	9	8
4720064	6	11
7062399	2	7
33159387	77	18
7567472	63	624
13633174	9	1
10031951	12	6
14659351	2	1
14768874	225	414
27364785	1	0
10366047	2	2
7442071	6	5
6837947	11	54
16222888	32	2
9113915	3	21
8780894	109	21
32894313	1	1
21186478	4	2
6369720	67	62
27432132	1	0
26698334	3	55
14992932	1	1
11491498	8	1
7623938	0	2
31502126	0	13
7170117	1	3
11967007	10	44
29224195	0	9
30344885	1	2
14350740	18	4
13799907	34	2
7168413	168	157
15974443	8	0
23930480	1	1
7849640	89	153
5684429	5	7
17719765	5	1
15829777	20	8
27935406	0	0
7920670	0	0
32971317	1	0
21325588	3	0
23434682	0	1
5485240	0	0
5235982	7	5
14248835	0	0
7831564	11	0
6035932	109	62
12072029	5	1
5197113	19	8
23409008	7	2
9707784	21	12
12503533	45	58
10830146	33	10
14447848	1	1
27039030	2	0
29221858	9	3
4759594	59	223
11687772	2	0
5563213	5	1
13266548	6	1
23672900	2	0
7072794	18	19
14031244	3	1
10883192	13	96
8310190	2	1
20725480	1	3
29964652	0	1
6165928	2	3
12569231	1300	174
8256606	1	0
12670409	4	5
16991403	26	20
6631630	16	6
14753975	3	2
4782539	3	1
21689383	4	54
16281150	4	5
31054436	29	9
13014356	71	5
13924097	12	148
24109406	90	34
12975993	440	107
32544657	0	0
22688588	1	1
6067942	85	1
22303600	129	9
28155256	0	0
7423831	3	1
8940338	15	62
23658761	0	4
10698113	226	156
33058530	0	0
29153971	1	0
4943167	9	0
18810010	8	8
15949610	7	23
14576724	6	9
32248860	2	1
5317280	13	143
14214056	1	15
9393501	27	32
11363911	3	12
16248471	1	2
27119796	52	4
13639421	5	18
27635076	1	0
17042961	5	3
5452775	17	5
14795345	1	3
20954098	0	1
22533878	0	23
14492405	5	0
32076702	1	0
6300452	6	15
10053295	3	16
34145884	1	0
31423868	0	0
18082153	11	2
28066353	9	4
11146576	1	0
35527669	10	6
20927140	20	2
12173358	11	10
33010884	3	0
12000466	5	13
6622336	0	0
16221034	2	4
31055798	0	4
13511215	2	0
11798624	5	0
8106909	19	1
24455603	1	1
11023618	3	1
9169393	71	150
7889099	6	3
23387156	0	1
18467077	0	0
25662502	3	0
29810404	0	1
34515934	0	0
12009877	7	4
21196915	0	2
8642653	112	32
20570131	2	2
11535218	4	5
13116639	1	0
25862638	19	9
7344479	6	99
33424418	12	15
15865238	3	2
15877440	1	1
28700332	1	0
11211964	675	65
8245511	13	2
12190139	760	61
12409507	2	3
20872876	18	3
31962842	1	0
9205611	5	4
6519683	4	0
27403128	3	4
4967609	8	2
32629086	9	1
29300965	1	3
9477637	18	27
26564567	2	0
6164954	16	238
14245423	0	0
6853712	64	23
20190913	0	0
24346574	0	0
18033070	1	1
33418166	2	0
12353926	4	2
17071245	4	11
27683910	0	1
24407333	0	0
9822677	25	11
21337786	46	28
5834610	148	718
25455385	0	2
27601635	1	0
5993812	5	5
11151161	3	0
15624578	2	0
6597938	14	21
33172257	1	8
8208691	15	3
19372276	0	0
18121285	3	3
7810646	0	0
32090895	0	0
29401942	2	0
23773367	1	0
15782829	4	8
6692964	9	0
4748586	426	21
6994564	40	13
31330843	2	0
9010929	1	2
11305348	0	0
5673261	28	29
33594843	1	1
22968065	7	0
22001146	2	0
24013361	1	0
4967027	2	13
34656379	36	6
21585760	2	1
10615720	2	4
15656321	5	0
28403335	0	0
29424928	2	1
24241202	23	12
5013098	16	21
14933960	2	2
8251444	2	0
4962473	10	0
10707308	1	1
13877064	2	0
15662890	2	4
8843964	138	16
8175084	7	5
13023437	46	21
30515713	9	3
4821711	44	3
28395166	1	0
25392793	2	1
32847090	2	0
11610646	98	18
23549024	34	4
5927019	4	28
9842881	8	207
11932419	0	0
8535082	10	10
13666447	1	2
26623487	1	6
12141483	0	6
28453537	6	14
29204410	1	0
11638388	1	10
13246355	15	0
9746412	34	1
9735745	9	5
21186892	3	14
25486231	1	0
21143575	2	0
5931123	6	0
11471630	9	2
12672622	67	82
19335727	0	1
6000843	0	0
5587558	2	0
12653239	2	1
27795504	1	0
9789180	9	6
20212408	1	0
24985180	1	1
31743959	0	0
5826303	8	39
5201301	0	3
15369011	8	0
10092225	2	2
29761975	0	0
6450469	53	18
8802236	1	0
16277843	6	5
8589573	10	13
34083211	22	1
14547693	10	0
26725994	1	0
32643873	1	0
29507500	0	0
9859598	1	0
11227021	28	4
29393836	1	1
6507228	12	2
14920493	1	0
11402156	7	4
10580245	10	17
27396141	1	2
12830645	162	285
7608553	74	473
25211728	2	6
27883854	0	4
21304021	6	32
32200617	19	6
5896023	95	15
23246012	44	12
27375714	0	1
4901068	61	2
11104571	6	45
5199580	5	11
10070605	0	9
5729597	63	13
14870605	1	0
27388317	7	3
9122527	9	0
15175648	1	0
21928429	4	6
26115502	0	0
9320348	267	109
12627761	12	2
5183880	8	43
5175250	11	85
12080703	2	1
32987568	1	1
10480125	58	45
19081222	2	3
5030528	52	28
13614196	0	1
8966737	4	10
33292350	2	0
32429427	0	0
11678477	13	29
7739993	44	48
9294741	1	3
16019834	5	6
5408764	7	0
12810665	6	0
23255294	3	0
26665739	8	0
29169733	0	1
15382626	2	0
33431438	1	1
15720344	5	1
25638793	2	2
7780204	17	3
12284397	46	8
5159924	7	6
10453950	6	4
24342281	0	6
4715598	21	1
14006640	8	1
7324910	4	0
24757910	1	0
4934767	49	22
12015894	15	8
17541646	1	0
10037523	4	1
4975562	38	2
12289207	3	0
7147755	0	0
12583214	45	71
22756160	8	1
13271264	1	1
32349972	1	0
34939055	0	0
16073549	2	4
30713441	0	0
8271154	1	0
7254163	7	231
23105999	3	0
5840332	5	1
8647427	59	66
8344211	211	220
15906582	0	7
23027066	3672	3622
5012906	7	11
12871146	19	10
22306615	28	18
15105233	3	1
29858338	4	25
4735029	1	0
11544756	6	1
25491388	13	4
6229947	29	4
10972894	11	1
19716433	4	3
9396384	3	12
9991957	66	30
8232402	27	2
13966191	186	8
11553107	9	12
11291692	2	2
35471572	2	0
27658416	7	4
8657179	29	54
10257427	37	14
11923132	86	25
34356715	2	0
19355875	2	3
33477065	2	0
10584379	10	12
14992118	4	10
15778610	3	1
12629936	1	6
16287556	3	7
32123400	1	5
22483868	3	0
13154258	0	1
14524559	39	87
14651913	5	1
5400258	0	2
12559637	0	0
17871250	1	0
21360088	9	5
23054300	184	93
25464364	18	108
21053500	24	21
7995412	137	19
9413162	8	5
12645473	0	2
16862085	1	0
6709644	1	5
33856524	1	1
29695741	2	0
30194777	0	0
35429365	101	10
12968902	5	21
6597967	28	25
14688659	7	0
26544944	5	0
15283212	11	4
6481439	145	217
15794399	26	12
29792893	3	13
11210152	19	32
5161049	10	34
7017055	9	30
12507363	25	53
28513705	2	1
34859960	1	0
4885431	1112	631
33346817	10	2
34702617	1	1
19331818	3	1
12963702	74	25
8380676	296	259
16229323	1	0
7509111	55	24
10393531	29	17
8228945	10	3
25102375	3	1
14321103	2	0
32500782	88	41
30757236	0	1
13223693	1	0
13933708	5	4
21113053	1	0
22640015	0	0
34672783	2	4
15084061	29	41
8340434	8	13
17422690	0	0
23616026	3	2
8607272	3	1
33790521	0	1
11864473	5	1
19105369	3	2
10594525	2	1
7112676	8	2
32923512	0	2
34398667	0	1
6631676	55	3
29872021	1	4
29645722	0	0
31973975	5	5
10971481	1	2
28144228	5	0
4910823	20	5
8006243	4	0
12287984	1	2
23754362	6	2
28012062	1	0
12508491	2	0
20060518	43	11
26592155	5	1
17740645	0	0
7506629	4	8
10382491	2	16
33821265	0	0
24035048	0	0
15011005	5	18
12980754	7	2
5246496	20	0
33507461	0	0
25657114	3	15
11126201	0	0
29385109	0	0
5177344	52	10
5340344	96	11
33370469	1	0
15527416	1	0
12576457	9	16
13815552	5	40
5511148	3	221
8242888	41	9
6592648	1	2
8222104	3	2
31203979	5	0
9998557	248	105
6481180	43	24
15295243	4	6
17102994	7	14
8838914	52	157
8556289	2	2
9917895	0	1
15866713	0	0
12809097	0	0
15761582	7	0
11836372	1	2
13300937	5	1
34426414	16	19
7283678	87	22
11341325	0	0
5802521	42	22
11751199	3	0
9525810	5	44
9690243	9	8
31780727	1	3
4850747	5	259
11789859	2	0
29114419	12	7
8632324	4	7
9744163	26	9
29493985	0	0
10085431	46	13
18268612	3	4
6655693	36	26
8528715	11	1
6310415	9	2
8059388	15	2
11888081	6	0
5853012	2	1
10386145	9	15
14156070	3	7
18066031	9	12
11660693	0	0
17758549	47	21
24495095	14	11
25469158	2	1
7800030	16	1
32789532	5	1
26845748	0	0
12678985	4	2
23832386	0	3
9265647	15	28
9590683	13	8
5047675	2	19
5898575	383	19
34510627	1	0
11627117	13	1
25012849	1	0
26437736	3	0
12663950	2	4
22411969	2	0
31025269	1	0
5489500	35	0
20991241	22	36
5818177	136	12
6200001	16	9
13147424	8	2
15461649	1	26
12211286	2	1
4929474	2	47
5963675	109	37
6708509	32	39
10799325	7	0
7817869	220	55
12859032	165	217
5408644	266	121
13413659	5	5
24289277	4	2
12159712	2	1
6205530	152	17
7987360	3	2
27032577	1	10
13817296	10	25
7934535	37	26
15177155	106	28
10339039	30	8
13124621	0	0
6729481	63	2
11293381	2	3
24651104	1	1
8600407	9	2
25202032	0	0
12323775	0	0
23603588	0	0
32416572	0	0
21200860	1	1
11981177	2	0
23333213	2	7
10502664	10	0
6653719	19	0
10825370	5	13
7229247	4	10
10163856	200	257
13687517	3	22
32737254	2	1
7459170	2	2
16668954	1	0
5968449	29	56
10434747	2	0
9182979	15	14
24228134	7	2
9288975	2	2
11273916	3	12
21397537	28	15
22748207	7	0
24182462	1	1
19063414	0	4
8950450	258	108
10589011	13	0
22598897	17	7
32259813	0	0
20549458	5	44
5304468	37	2
32331243	0	0
6152995	13	14
24031289	3	1
7255882	77	140
19718827	4	2
7641537	1	0
34565878	0	0
5112028	253	14
32323062	0	0
7212020	2	0
13872716	0	0
9805471	2	1
27755418	2	0
11122430	13	1
9153717	159	10
22614497	2	0
16591983	3	3
31505195	0	2
5890951	3	0
14055874	0	0
10827204	9	1
21212557	0	3
32173869	0	3
16749393	0	1
15335625	4	8
27459732	1	0
31990202	4	0
32439720	1	0
10731144	23	0
8354250	247	13
13871669	5	3
25745797	4	4
5197555	8	2
7911761	91	68
5483706	0	1
30950131	1	0
12699591	7	1
7548662	1	2
15740343	12	1
8976010	180	88
5893902	706	323
30416078	0	2
5513741	21	8
9939686	1	1
15420520	40	16
23786834	0	0
30673726	97	55
8078246	12	1
34881464	0	1
17279638	3	0
8360529	1	0
22066867	2	0
23928044	5	14
30595018	3	0
22297210	7	1
15608033	0	0
6385576	10	1
25874563	2	6
26235233	0	19
8573801	1	1
31427939	1	1
14502050	381	337
7001430	866	399
7426447	119	44
8718038	5	25
6688426	5	1
7104770	1	3
14494488	5	61
10526214	4	0
9577783	1	1
16333635	1	0
15489892	31	16
6728439	32	8
7349964	20	5
10015073	2	4
9462865	5	4
29666911	1	1
30942643	0	0
32255034	1	2
9608892	0	2
9173922	17	3
31658582	0	0
18687934	3	2
7951152	54	5
5395504	10	14
11619389	17	5
14086989	0	0
30412469	0	0
22065163	56	3
16624170	0	1
25521409	13	5
19563925	1	0
15571921	4	0
7395428	49	7
11761401	0	1
11124103	11	3
19599430	1	1
24553859	5	4
13819709	7	2
32679240	34	8
24329501	11	22
15801974	1	6
9537783	0	0
9859434	7	1
7372161	3	2
13350707	0	2
6552208	10	3
18644620	4	0
4934851	403	77
12564330	1	0
13577190	79	13
15588060	9	1
6648509	48	9
26832902	0	0
29231875	0	2
7583449	2	3
33909021	10	5
34349356	1	0
26746325	1	0
13931084	3	1
7488205	47	63
5877196	3	49
22215217	1	1
10410418	1	0
23196965	0	0
7541902	8	4
12287352	4	25
12394204	4	2
7013380	1	10
13816756	5	6
6166270	1	0
31575748	1	0
4869759	120	6
5261419	2	10
23203898	116	381
9165327	27	6
25049257	0	1
7501833	6	12
7349601	10	7
10302920	2	3
14848496	2	0
32271399	0	0
17111295	2	0
24797387	0	0
19560013	5	0
12836153	126	164
14139373	39	1
23682035	0	0
15968964	6	0
13430733	0	0
11124819	1	1
8890976	11	5
14008820	1	14
21533056	0	3
27317616	0	2
25126414	0	0
9395945	6	7
12361010	2	1
10866201	1	0
24022907	591	53
7581836	20	2
5472975	23	7
22747088	0	1
16280992	1	1
35173225	3	0
12479173	0	0
28048017	1	0
15548038	2	8
6399596	38	10
10337670	1	1
20095549	3	2
16291311	13	0
13747639	0	0
28121488	6	0
7019875	0	1
22994162	1	0
14844341	172	239
5130781	8	57
9167026	4	34
13146394	6	0
5310458	14	5
30804798	6	1
6534519	16	66
34532464	16	9
5319776	11	9
27192090	0	0
33161319	0	0
8628708	3	0
10584607	24	5
12300321	12	0
8299869	45	3
14271909	0	6
15188623	2	5
14761243	24	9
29138029	0	0
5836825	3	16
5899754	3	36
25007155	2	35
9338305	5	1
15602605	3	7
15061317	45	55
19359457	3	9
15244567	1	19
17347957	26	1
9646370	29	6
27551478	2	36
29736979	19	15
22447939	1	3
5520917	9	51
9699365	13	27
23469680	1	1
23895131	3	1
22805318	2	0
13876111	1	0
14035657	6	4
32713845	1	1
9491620	0	0
35225830	29	4
18038326	0	0
15448380	4	4
7333972	16	91
8264605	24	3
5312902	12	22
15789674	0	0
16094998	3	7
8238525	17	6
12966263	45	18
17729113	71	67
13632897	0	0
17398933	1	0
13905258	2	7
13727033	38	6
12782127	11	8
14081362	4	1
8469154	3	3
16175023	3	4
15951746	36	6
25342030	1	1
10518172	0	0
10327828	26	1
11009785	2	2
18225253	5	0
5571857	0	0
12374084	2	1
14784347	0	2
35123744	1	1
9363721	11	0
8989183	47	22
5555419	10	22
4813034	16	9
12892103	0	1
7583197	21	30
14659316	166	150
21402415	4	2
14478377	8	17
17147677	16	0
12328863	10	1
9198304	24	21
5285528	1	0
23622575	3	1
26038306	3	1
13308214	0	0
11727904	0	0
12994167	1	7
12109362	2	2
16183822	3	3
5262579	8	10
6600573	12	2
28350355	10	1
28788619	239	39
10430276	20	0
20573443	1	1
19738579	5	0
20899537	4	1
5690331	26	41
15180765	0	0
17474869	0	0
5512368	5	0
20459326	1	1
26793035	2	0
10390958	15	19
33322950	1	16
13027507	5	4
12671857	3	0
6676006	121	42
9703051	0	1
5352928	0	0
26369960	3	0
6755767	2	5
12780526	1	0
27635805	0	0
5200044	136	78
32664216	1	9
27603687	1	1
15235762	11	5
14350338	0	0
15335923	2	0
15191752	0	0
8824910	0	1
13901976	305	23
15184945	27	3
20347546	0	0
33649083	1	0
4723697	11	3
11013936	1	0
13053694	0	0
6161092	1	0
20315446	2	1
18279067	1	1
5358563	48	17
9416297	81	6
7515892	22	2
33139077	1	0
27583818	3	4
9825129	16	1
12733380	0	0
29645590	0	1
5284223	16	4
31861910	0	0
29037208	3	0
16154986	14	4
24543860	1	1
26816429	2	1
5890124	25	25
5090749	213	17
30758217	7	0
32263704	1	2
31291877	1	1
32356818	0	1
12370903	18	3
30161858	1	0
29240125	0	0
7369096	45	35
11161541	91	3
14500529	3	12
11164513	12	48
30203534	8	0
6725013	7	1
8621313	0	0
11791432	127	19
32079960	8	1
16087560	1	0
21583129	20	25
34892855	1	1
8596403	0	0
24762902	1008	255
10854278	12	4
30187418	1	0
9675735	27	15
14789060	3	0
7684030	12	172
8716275	40	43
19477159	0	1
7207273	1	0
24073418	6	3
14951930	0	0
34726140	0	1
5822900	11	10
31468388	0	0
8370530	2	5
13359192	4	0
22244719	1	1
27530031	2	1
23631623	9	37
11872367	1	7
19570021	1	1
8630683	4	10
33715296	1	0
4784274	3	8
5988266	229	8
9398387	7	3
30239042	0	0
16828980	1	0
18065452	5	5
25352038	4	0
15181197	78	301
6282350	46	29
12913533	1	0
9499472	9	55
6223428	1	44
9872733	3	1
9071193	2	4
16010840	2	0
32250786	3	2
14756867	6	0
10243601	10	2
9025020	0	1
20843257	3	0
29423971	1	0
8588502	3	0
12670874	3	4
13825892	3	0
21898951	18	24
11760888	4	1
24028943	0	0
14376629	1	3
16151953	0	0
31727981	0	0
14870859	2	1
26590736	5	0
23354543	1	1
15278422	12	2
25710949	0	1
12638232	2	2
30797274	1	1
18004129	1	1
14830010	3	0
9508649	312	1492
33727335	2	1
8655527	69	29
10424757	8	2
12470032	12	37
26826665	4	97
30457736	31	27
19565614	5	1
28780630	17	5
6623112	94	46
28504207	2	0
5067628	1253	168
9316545	5	6
6306962	9	8
9748975	48	1
6796136	11	19
26011897	2	24
12559112	3	4
24795206	0	0
6644261	91	24
12498877	2	2
13214397	0	1
21953884	1	0
14393112	35	13
11820734	19	6
5093994	1	0
5841467	9	0
20378518	49	11
28217467	67	3
8293510	4	6
7073376	8	2
11934306	41	21
8666888	3	0
12243066	137	106
30056551	1	0
21420751	30	36
8013110	6	6
9775610	56	74
29352271	0	0
10842789	34	11
32263074	13	3
15654902	24	24
6925171	5	1
5942655	48	9
7067691	3	0
13897280	27	2
8010130	26	63
5629246	4	0
10054766	0	0
14934037	3	2
23192585	2	3
31896985	17	27
16066073	2	0
7744577	2	5
30314369	2	1
8509915	4	1
10394425	2	2
13683708	5	4
6288067	4	4
10413609	22	41
22957226	0	0
18030844	144	105
7316699	121	96
8166778	15	1
14031756	9	1
33248514	1	4
4853039	50	75
5678137	5	11
14025987	52	12
5375292	1	1
13779028	5	12
15681105	8	0
9617718	2	1
11122395	3	35
34981748	0	1
14092897	12	13
24109094	9	3
28350400	4	0
32828943	9	8
15579411	4	4
9267710	80	8
5390542	3	22
13524908	8	4
13752499	1	0
18547864	0	0
30891978	1	0
28423855	7	10
8095782	33	8
21473419	1	0
16036184	13	1
13570591	9	0
19327432	0	1
12032558	7	1
13827221	98	103
13305956	7	13
5110828	16	1
25428625	2	1
23301092	11	2
7704705	5	6
34243153	0	0
21224968	0	0
24132491	24	13
29945731	1	0
29620516	0	0
17325838	1	0
16208037	64	31
10662028	6	8
14222174	6	5
24186701	41	4
5576869	72	16
26257802	1	5
7218786	14	14
14840301	37	20
5716057	6	7
10275492	2	5
13097765	2	0
14464884	2	4
16117128	8	0
33436427	0	0
9909316	48	68
14243965	1	22
8243542	1	3
7172343	4	1
13478274	21	3
17749090	2	0
28601047	2	0
14653222	5	1
29577784	1	0
8811909	107	56
14436261	5	4
4711848	118	181
15014513	2	26
35196193	10	0
11180789	10	52
20563234	1	1
13238694	8	4
10841041	35	27
18000622	43	10
5774166	48	154
28797526	0	0
11291945	5	5
31083218	0	1
13407366	1	4
17900065	1	3
29359918	1	0
24542681	1	0
26409791	3	15
8064699	61	37
14359244	37	14
25488973	5	29
33748530	1	0
23529308	121	16
20898538	3	4
21245245	2	2
9603411	5	17
27211194	4	2
32698212	2	1
12768059	0	6
20223733	4	18
12837940	72	17
24797324	42	9
9791379	1	2
6984756	2	0
12863205	0	13
6258510	16	2
29314819	56	40
16645446	21	17
26005159	0	3
8201159	19	14
18410011	6	11
12234170	6	0
12910099	18	4
12392482	3	1
15555280	4	0
20634529	10	3
12583027	1	0
5834249	16	2
32813232	1	2
15826267	44	8
10733650	2	1
9286820	2	0
13443407	51	38
11618038	1	0
16385502	7	4
10202524	6	6
24600827	0	0
33995562	20	4
12563035	1	3
4860124	5	1
23469056	0	0
6793713	4	2
5944379	37	1
15467581	5	16
32459874	0	0
9134563	35	1
9990212	123	730
7301088	91	8
25781608	1	3
7395311	10	4
14081427	6	1
26490188	44	18
13111693	3	7
16926885	3	0
9553478	0	0
16048291	14	15
23498354	106	28
34238914	0	0
31044970	0	0
6094864	47	5
14087952	7	1
6068099	15	2
5249818	10	0
16376523	4	3
9213303	43	26
23206631	11	4
22304026	1	9
10622610	6	2
25950946	2	0
9655585	5	7
27141924	2	2
27286779	0	0
10833896	5	2
33420500	2	0
6446616	3	22
9922740	60	57
25759567	3	2
15303629	1	1
25414942	1	0
12199781	21	16
5466164	42	42
29139043	0	0
14076767	2	0
28521049	1	0
16011869	687	66
7519123	17	9
8199070	2	100
19958893	2	1
21092086	5	2
7127639	8	2
18386908	3	0
20799958	1	0
24719741	1	0
7430510	1	0
11218337	5	15
23621234	0	1
12053522	3	28
8211271	4	8
10345431	10	20
6802423	1	0
15944346	2	2
8078697	9	7
21704617	5	1
24511442	5	8
7197152	1	1
8967259	2	0
7661942	7	0
5684179	61	27
24394691	1	4
5447797	2	4
14674211	6	15
24554102	2	2
10954566	14	1
26786975	1	0
32310459	30	8
9383128	2	138
14209735	2	0
20588521	0	1
7351170	10	0
7411876	8	6
16932099	1	0
27904818	3	1
31397894	1	0
11474305	1	4
26685152	0	1
10414158	3	1
14257699	5	25
18146992	73	30
5009958	64	123
34014183	1	1
9863289	13	0
10729035	1	0
11771227	4	92
12357544	6	18
12145562	1	0
26376263	3	6
15444791	0	1
25207018	2	2
7756278	6	2
15784327	0	1
34388203	1	0
6066786	2	1
34586458	0	0
7840718	280	208
13436549	0	0
6197895	26	10
5543611	80	3
14503096	84	49
32971860	1	5
5623880	0	0
32416677	0	6
21174397	0	0
5839567	33	10
5985666	22	7
18251080	0	0
25969273	0	0
10187764	365	58
24932831	1	0
13636736	30	0
14915940	3	122
9509817	67	5
5862927	54	111
31992548	0	0
26407115	12	2
11364631	41	25
5017019	7	0
9599116	5	1
20236222	16	0
7582656	18	3
6606901	3	1
32895078	0	0
14446810	17	1
7758652	17	11
32690511	0	1
12751480	16	14
31212007	1	4
10668584	1	0
35087144	0	0
7400187	17	76
20700103	2	0
21991771	1	4
10741753	10	12
5731008	7	6
9189255	15	117
13513492	13	2
15522478	1	1
8934092	11	2
5983102	65	54
23973281	90	54
7107813	13	8
33297306	1	2
19701967	5	0
16612296	2	1
17785846	3	7
22854170	6	7
31551658	0	0
18640474	15	56
15646663	12	2
28880578	1	1
31021801	379	58
34092511	1	1
8092299	3	44
7928967	10	19
11945187	7	37
34292128	1	0
7435824	4	2
8348307	1	0
4926318	5	1
11315827	10	0
5345801	66	8
4775115	19	7
20335003	19	20
6087194	0	0
15649401	0	1
9640129	53	29
6341063	4	22
11945499	20	4
13475113	15	7
22009042	2	0
22196419	1	1
33715659	0	0
13635805	29	39
14522679	399	142
7033046	2	7
10890358	0	0
11486102	7	23
26302046	3	1
27532095	1	0
4728946	57	15
15711493	119	189
31677740	1	0
7409816	8	0
10819872	1	3
28662079	5	1
35162389	2	0
14010927	216	24
20683504	552	106
5337324	357	22
14839087	4	12
30290273	4	3
7742420	2	3
6360486	12	7
32995470	0	0
12013952	1	2
9180308	20	21
5602043	10	10
19495681	11	3
6378977	108	21
11682779	6	11
28951540	19	1
12657239	0	0
6458707	37	14
30842694	475	37
15340873	6	0
13321153	14	18
17399008	2	6
8495126	24	63
7242613	245	133
9531776	5	6
6370976	9	5
17129388	3	3
26425172	6	4
11860867	4	10
4879441	1	14
11920539	41	21
21765520	1	0
12763987	2	20
8834795	6	20
17327494	2	1
22513133	1	0
12583047	4	4
13523165	94	60
12626794	3	0
6769940	11	46
12163221	20	4
22951859	1	0
11123273	6	6
5722471	4	39
18475723	0	0
7490619	15	27
23445611	5	2
9077046	4	34
28139824	2	0
16269737	1	1
34246288	0	0
16271122	1	0
28371133	3	1
29131684	0	1
26110324	0	0
15298485	7	64
12331520	21	6
14266916	10	0
20343637	1	0
14088396	7	0
8235048	90	16
10883620	1	0
14067062	13	37
18319387	5	5
13312073	6	62
20055073	0	1
7813827	49	36
6609491	36	1
35029916	0	0
6031899	45	33
11323216	4	0
23033183	2	1
9703914	20	13
35081855	1	0
8810053	25	68
5297955	16	1
32821575	1	0
11824785	1	1
30216527	2	5
9565026	2	0
12112726	6	14
15345450	0	1
7502519	2	5
23910962	1	0
5548008	45	11
5288010	128	211
16164357	1	1
14756758	5	0
12141642	2	5
12045733	2	0
32101902	0	0
6218035	49	13
24408662	126	18
29109673	0	0
8668747	3	5
10194157	5	0
7643890	0	2
13279709	1	1
14759514	10	6
19930975	0	0
30006508	25	5
26259056	1	1
13854640	2	146
8061413	5	21
29887972	1	0
19403455	1	99
22318969	21	2
